Region,2015,2016,2017,2018,2019,2020,2021,2022
Duże (250 i więcej pracujących),702644,779110,846393,913057,961767,1021659,1061215,1092786
Małe (10-49 pracujących),424410,424031,474717,503119,534794,564548,576814,580180
Średnie (50-249 pracujących),401066,420288,482046,507356,534053,554876,558520,588093
