Region,2015,2016,2017,2018,2019,2020,2021,2022
Duże (250 i więcej pracujących),3049,3152,3298,3457,3503,3615,3565,3661
Małe (10-49 pracujących),71316,66188,68550,71583,72101,74059,72954,72413
Średnie (50-249 pracujących),13789,14090,14336,15011,15323,15114,14778,15051
